dataset,line_id_orig,timestamp,time_delta,node,component,level,content,event_id,event_template,risk_score,severity_label,severity_code
BGL,378,22-06-2005 23:01,1988,R22-M1-NA-C:J04-U11,KERNEL,INFO,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,379,23-06-2005 16:53,64331,R23-M1-N7-C:J02-U01,KERNEL,INFO,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,380,23-06-2005 23:27,23600,R22-M0-N6-C:J12-U11,KERNEL,INFO,6182400 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,381,24-06-2005 00:02,2128,R23-M1-N7-C:J14-U01,KERNEL,INFO,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,382,24-06-2005 00:02,5,R23-M1-ND-C:J02-U01,KERNEL,INFO,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,383,24-06-2005 00:13,661,R23-M1-N8-C:J06-U01,KERNEL,INFO,3091200 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,384,24-06-2005 15:09,53769,R03-M0-NB-C:J10-U11,KERNEL,INFO,"CE sym 12, at 0x1b786f60, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,385,24-06-2005 18:36,12362,R16-M1-N2-C:J17-U01,KERNEL,INFO,"CE sym 0, at 0x1b8584e0, mask 0x80",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,386,25-06-2005 05:38,39743,R36-M0-N5-C:J03-U01,KERNEL,INFO,"CE sym 23, at 0x03f89c00, mask 0x10",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,387,25-06-2005 10:02,15863,R22-M0-NF-C:J02-U01,KERNEL,INFO,23431872 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,388,25-06-2005 10:34,1880,R31-M1-ND-C:J05-U01,KERNEL,INFO,259966605 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,389,25-06-2005 10:34,43,R35-M0-NF-C:J11-U11,KERNEL,INFO,255244071 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,390,25-06-2005 10:35,65,R32-M0-N4-C:J02-U01,KERNEL,INFO,259822751 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,391,25-06-2005 15:55,19160,R30-M1-N7-C:J12-U01,KERNEL,INFO,generating core.24721,E67,generating core.<*>,0.1,Normal,0
BGL,392,25-06-2005 15:56,77,R20-M1-NB-C:J17-U01,KERNEL,INFO,generating core.4184,E67,generating core.<*>,0.1,Normal,0
BGL,393,25-06-2005 15:58,108,R26-M0-N6-C:J13-U11,KERNEL,INFO,generating core.58109,E67,generating core.<*>,0.1,Normal,0
BGL,394,25-06-2005 15:58,24,R27-M1-N7-C:J10-U01,KERNEL,INFO,generating core.9881,E67,generating core.<*>,0.1,Normal,0
BGL,395,25-06-2005 16:00,118,R21-M0-ND-C:J03-U11,KERNEL,INFO,generating core.19579,E67,generating core.<*>,0.1,Normal,0
BGL,396,25-06-2005 16:01,67,R34-M0-N2-C:J12-U01,KERNEL,INFO,generating core.4501,E67,generating core.<*>,0.1,Normal,0
BGL,397,25-06-2005 16:02,33,R31-M1-NE-C:J06-U11,KERNEL,INFO,generating core.50230,E67,generating core.<*>,0.1,Normal,0
BGL,398,25-06-2005 16:02,4,R30-M1-NA-C:J14-U11,KERNEL,INFO,generating core.62516,E67,generating core.<*>,0.1,Normal,0
BGL,399,25-06-2005 16:03,46,R34-M1-ND-C:J10-U01,KERNEL,INFO,generating core.27921,E67,generating core.<*>,0.1,Normal,0
BGL,400,25-06-2005 16:03,21,R25-M0-N6-C:J08-U11,KERNEL,INFO,generating core.16830,E67,generating core.<*>,0.1,Normal,0
BGL,401,25-06-2005 16:04,40,R21-M1-N7-C:J10-U01,KERNEL,INFO,generating core.9369,E67,generating core.<*>,0.1,Normal,0
BGL,402,25-06-2005 16:06,114,R23-M1-N6-C:J14-U01,KERNEL,INFO,generating core.10140,E67,generating core.<*>,0.1,Normal,0
BGL,403,25-06-2005 16:06,26,R32-M0-NA-C:J13-U11,KERNEL,INFO,generating core.37749,E67,generating core.<*>,0.1,Normal,0
BGL,404,25-06-2005 16:06,9,R35-M0-N6-C:J06-U11,KERNEL,INFO,generating core.9654,E67,generating core.<*>,0.1,Normal,0
BGL,405,25-06-2005 16:06,10,R23-M0-N9-C:J05-U01,KERNEL,INFO,generating core.56155,E67,generating core.<*>,0.1,Normal,0
BGL,406,25-06-2005 16:07,13,R24-M1-N9-C:J06-U11,KERNEL,INFO,generating core.40250,E67,generating core.<*>,0.1,Normal,0
BGL,407,25-06-2005 16:10,194,R15-M1-NB-C:J12-U11,KERNEL,INFO,generating core.45353,E67,generating core.<*>,0.1,Normal,0
BGL,408,25-06-2005 16:10,15,R15-M1-NF-C:J07-U11,KERNEL,INFO,generating core.9578,E67,generating core.<*>,0.1,Normal,0
BGL,409,25-06-2005 16:10,11,R17-M1-N9-C:J16-U01,KERNEL,INFO,generating core.14856,E67,generating core.<*>,0.1,Normal,0
BGL,410,25-06-2005 16:11,63,R00-M1-NA-C:J14-U01,KERNEL,INFO,generating core.62468,E67,generating core.<*>,0.1,Normal,0
BGL,411,25-06-2005 16:12,14,R16-M1-NA-C:J02-U01,KERNEL,INFO,generating core.38415,E67,generating core.<*>,0.1,Normal,0
BGL,412,25-06-2005 16:13,58,R00-M0-N1-C:J09-U11,KERNEL,INFO,generating core.39138,E67,generating core.<*>,0.1,Normal,0
BGL,413,25-06-2005 18:43,9028,R21-M1-N5-C:J08-U01,KERNEL,INFO,generating core.10394,E67,generating core.<*>,0.1,Normal,0
BGL,414,25-06-2005 18:44,32,R05-M0-N7-C:J04-U01,KERNEL,INFO,generating core.41347,E67,generating core.<*>,0.1,Normal,0
BGL,415,25-06-2005 18:44,31,R04-M0-N1-C:J03-U01,KERNEL,INFO,generating core.7619,E67,generating core.<*>,0.1,Normal,0
BGL,416,25-06-2005 18:45,77,R31-M1-N2-C:J07-U01,KERNEL,INFO,generating core.54486,E67,generating core.<*>,0.1,Normal,0
BGL,417,25-06-2005 18:46,12,R33-M1-N2-C:J10-U01,KERNEL,INFO,generating core.22421,E67,generating core.<*>,0.1,Normal,0
BGL,418,25-06-2005 18:47,85,R33-M1-NE-C:J11-U01,KERNEL,INFO,generating core.18261,E67,generating core.<*>,0.1,Normal,0
BGL,419,25-06-2005 18:48,35,R20-M0-N7-C:J15-U11,KERNEL,INFO,generating core.58616,E67,generating core.<*>,0.1,Normal,0
BGL,420,25-06-2005 18:48,25,R27-M1-N9-C:J17-U11,KERNEL,INFO,generating core.47736,E67,generating core.<*>,0.1,Normal,0
BGL,421,25-06-2005 18:49,47,R24-M0-N7-C:J17-U01,KERNEL,INFO,generating core.25048,E67,generating core.<*>,0.1,Normal,0
BGL,422,25-06-2005 18:49,0,R24-M0-N7-C:J10-U01,KERNEL,INFO,generating core.58777,E67,generating core.<*>,0.1,Normal,0
BGL,423,25-06-2005 18:51,124,R33-M0-N1-C:J11-U11,KERNEL,INFO,generating core.49137,E67,generating core.<*>,0.1,Normal,0
BGL,424,25-06-2005 18:51,13,R27-M1-NF-C:J10-U11,KERNEL,INFO,generating core.42553,E67,generating core.<*>,0.1,Normal,0
BGL,425,25-06-2005 19:04,791,R10-M1-NA-C:J13-U11,KERNEL,INFO,generating core.2109,E67,generating core.<*>,0.1,Normal,0
BGL,426,25-06-2005 19:06,95,R14-M1-N6-C:J06-U01,KERNEL,INFO,generating core.718,E67,generating core.<*>,0.1,Normal,0
BGL,427,25-06-2005 19:09,174,R01-M1-NB-C:J14-U01,KERNEL,INFO,generating core.10752,E67,generating core.<*>,0.1,Normal,0
BGL,428,25-06-2005 19:10,85,R06-M0-N7-C:J04-U01,KERNEL,INFO,generating core.323,E67,generating core.<*>,0.1,Normal,0
BGL,429,25-06-2005 21:51,9673,R01-M1-N8-I:J18-U11,APP,FATAL,"ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory",0.1,Normal,0
BGL,430,26-06-2005 15:25,63197,R01-M1-ND-C:J15-U11,KERNEL,INFO,"CE sym 5, at 0x11042a80, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,431,26-06-2005 16:00,2155,R02-M1-N0-C:J12-U11,KERNEL,INFO,instruction cache parity error corrected,E77,instruction cache parity error corrected,0.1,Normal,0
BGL,432,26-06-2005 16:19,1096,R03-M0-N9-C:J09-U01,KERNEL,INFO,generating core.21112,E67,generating core.<*>,0.1,Normal,0
BGL,433,26-06-2005 16:19,26,R07-M1-N0-C:J15-U11,KERNEL,INFO,program interrupt,E98,program interrupt,0.1,Normal,0
BGL,434,26-06-2005 16:20,67,R36-M1-NC-C:J06-U11,KERNEL,INFO,generating core.28370,E67,generating core.<*>,0.1,Normal,0
BGL,435,26-06-2005 16:24,236,R36-M0-ND-C:J13-U11,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>,0.1,Normal,0
BGL,436,26-06-2005 16:25,65,R01-M1-N0-C:J04-U11,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>,0.1,Normal,0
BGL,437,26-06-2005 16:26,58,R05-M1-N9-C:J14-U11,KERNEL,INFO,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>,0.1,Normal,0
BGL,438,26-06-2005 16:31,261,R36-M1-ND-C:J16-U11,KERNEL,INFO,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>,0.1,Normal,0
BGL,439,26-06-2005 16:32,60,R05-M0-NE-C:J05-U01,KERNEL,INFO,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>,0.1,Normal,0
BGL,440,26-06-2005 16:32,22,R35-M0-NB-C:J16-U01,KERNEL,INFO,data store interrupt caused by icbi.........0,E54,data store interrupt caused by icbi.........<*>,0.1,Normal,0
BGL,441,26-06-2005 16:33,49,R01-M0-N2-C:J08-U01,KERNEL,INFO,auxiliary processor.........................0,E15,auxiliary processor.........................<*>,0.1,Normal,0
BGL,442,26-06-2005 16:33,3,R00-M0-NB-C:J09-U01,KERNEL,INFO,auxiliary processor.........................0,E15,auxiliary processor.........................<*>,0.1,Normal,0
BGL,443,26-06-2005 16:33,6,R06-M0-NE-C:J12-U11,KERNEL,INFO,auxiliary processor.........................0,E15,auxiliary processor.........................<*>,0.1,Normal,0
BGL,444,26-06-2005 16:34,85,R00-M1-N3-C:J11-U01,KERNEL,INFO,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>,0.1,Normal,0
BGL,445,26-06-2005 16:36,112,R36-M0-N9-C:J12-U01,KERNEL,INFO,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>,0.1,Normal,0
BGL,446,26-06-2005 16:37,51,R02-M1-N4-C:J12-U01,KERNEL,INFO,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>,0.1,Normal,0
BGL,447,26-06-2005 17:28,3048,R05-M0-N3-C:J11-U11,KERNEL,INFO,generating core.14700,E67,generating core.<*>,0.1,Normal,0
BGL,448,26-06-2005 17:28,35,R05-M0-N7-C:J13-U01,KERNEL,INFO,program interrupt,E98,program interrupt,0.1,Normal,0
BGL,449,26-06-2005 17:29,16,R03-M1-NC-C:J05-U11,KERNEL,INFO,program interrupt,E98,program interrupt,0.1,Normal,0
BGL,450,26-06-2005 17:29,16,R05-M1-N8-C:J15-U11,KERNEL,INFO,instruction address: 0x0062fe04,E76,instruction address: <*>,0.1,Normal,0
BGL,451,26-06-2005 17:30,80,R05-M0-N6-C:J06-U11,KERNEL,INFO,exception syndrome register: 0x08000000,E61,exception syndrome register: <*>,0.1,Normal,0
BGL,452,26-06-2005 17:32,114,R00-M0-N4-C:J02-U01,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>,0.1,Normal,0
BGL,453,26-06-2005 17:33,53,R35-M1-NF-C:J15-U01,KERNEL,INFO,program interrupt: privileged instruction...0,E103,program interrupt: privileged instruction...<*>,0.1,Normal,0
BGL,454,26-06-2005 17:38,264,R05-M0-N5-C:J09-U11,KERNEL,INFO,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>,0.1,Normal,0
BGL,455,26-06-2005 17:38,9,R02-M0-N9-C:J06-U01,KERNEL,INFO,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>,0.1,Normal,0
BGL,456,26-06-2005 17:39,97,R33-M1-N3-C:J16-U11,KERNEL,INFO,auxiliary processor.........................0,E15,auxiliary processor.........................<*>,0.1,Normal,0
BGL,457,27-06-2005 07:59,51603,R16-M1-N2-C:J17-U01,KERNEL,INFO,"CE sym 0, at 0x1b8594e0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,458,28-06-2005 16:53,118428,R02-M1-NE,DISCOVERY,WARNING,Node card is not fully functional,E90,Node card is not fully functional,0.1,Normal,0
BGL,459,28-06-2005 20:17,12209,R26-M0-NB-C:J07-U01,KERNEL,INFO,"CE sym 10, at 0x08e70580, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,460,30-06-2005 00:30,101599,R05-M1-N3-C:J03-U11,KERNEL,INFO,generating core.1786,E67,generating core.<*>,0.1,Normal,0
BGL,461,30-06-2005 00:32,135,R37-M0-NA-C:J15-U01,KERNEL,INFO,generating core.26918,E67,generating core.<*>,0.1,Normal,0
BGL,462,30-06-2005 00:36,204,R32-M1-ND-C:J04-U01,KERNEL,INFO,generating core.10125,E67,generating core.<*>,0.1,Normal,0
BGL,463,30-06-2005 00:37,73,R15-M1-NB-C:J16-U01,KERNEL,INFO,generating core.4230,E67,generating core.<*>,0.1,Normal,0
BGL,464,30-06-2005 00:39,140,R04-M0-N9-C:J15-U11,KERNEL,INFO,generating core.179,E67,generating core.<*>,0.1,Normal,0
BGL,465,30-06-2005 00:40,37,R05-M1-ND-C:J06-U11,KERNEL,INFO,generating core.1177,E67,generating core.<*>,0.1,Normal,0
BGL,466,30-06-2005 00:41,56,R23-M1-NC-C:J05-U11,KERNEL,INFO,generating core.32693,E67,generating core.<*>,0.1,Normal,0
BGL,467,30-06-2005 00:43,122,R12-M0-N0-C:J13-U01,KERNEL,INFO,generating core.7151,E67,generating core.<*>,0.1,Normal,0
BGL,468,30-06-2005 00:43,21,R16-M0-N0-C:J13-U01,KERNEL,INFO,generating core.7023,E67,generating core.<*>,0.1,Normal,0
BGL,469,30-06-2005 01:13,1773,R36-M1-N1-C:J05-U01,KERNEL,INFO,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,470,30-06-2005 01:20,436,R10-M0-N9-C:J05-U01,KERNEL,INFO,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,471,30-06-2005 01:25,300,R03-M0-N2-C:J02-U01,KERNEL,INFO,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,472,30-06-2005 15:24,50367,R26-M0-NA-C:J17-U11,KERNEL,INFO,generating core.29308,E67,generating core.<*>,0.1,Normal,0
BGL,473,30-06-2005 15:26,125,R26-M1-ND-C:J08-U01,KERNEL,INFO,generating core.2586,E67,generating core.<*>,0.1,Normal,0
BGL,474,30-06-2005 15:27,11,R22-M1-N3-C:J14-U01,KERNEL,INFO,generating core.6040,E67,generating core.<*>,0.1,Normal,0
BGL,475,30-06-2005 15:32,303,R17-M0-NF-C:J16-U01,KERNEL,INFO,generating core.16904,E67,generating core.<*>,0.1,Normal,0
BGL,476,30-06-2005 15:33,75,R16-M0-NF-C:J07-U01,KERNEL,INFO,generating core.26186,E67,generating core.<*>,0.1,Normal,0
BGL,477,30-06-2005 15:33,6,R16-M0-NE-C:J14-U11,KERNEL,INFO,generating core.26156,E67,generating core.<*>,0.1,Normal,0
BGL,478,30-06-2005 15:33,4,R00-M0-ND-C:J17-U01,KERNEL,INFO,generating core.2112,E67,generating core.<*>,0.1,Normal,0
BGL,479,30-06-2005 15:34,73,R11-M0-N9-C:J03-U11,KERNEL,INFO,generating core.23659,E67,generating core.<*>,0.1,Normal,0
BGL,480,30-06-2005 15:36,75,R06-M0-NE-C:J11-U01,KERNEL,INFO,generating core.1605,E67,generating core.<*>,0.1,Normal,0
BGL,481,30-06-2005 15:36,11,R01-M1-NF-C:J05-U11,KERNEL,INFO,generating core.16483,E67,generating core.<*>,0.1,Normal,0
BGL,482,30-06-2005 15:38,141,R04-M0-NF-C:J12-U01,KERNEL,INFO,generating core.257,E67,generating core.<*>,0.1,Normal,0
BGL,483,30-06-2005 15:40,123,R25-M0-NC-C:J04-U11,KERNEL,INFO,generating core.18751,E67,generating core.<*>,0.1,Normal,0
BGL,484,30-06-2005 15:40,4,R21-M0-N0-C:J05-U11,KERNEL,INFO,generating core.22783,E67,generating core.<*>,0.1,Normal,0
BGL,485,30-06-2005 15:41,43,R32-M0-N8-C:J11-U01,KERNEL,INFO,generating core.8021,E67,generating core.<*>,0.1,Normal,0
BGL,486,30-06-2005 15:41,27,R15-M1-N4-C:J09-U11,KERNEL,INFO,generating core.10734,E67,generating core.<*>,0.1,Normal,0
BGL,487,30-06-2005 16:18,2203,R00-M1-NA-C:J13-U11,KERNEL,INFO,generating core.3613,E67,generating core.<*>,0.1,Normal,0
BGL,488,30-06-2005 16:20,109,R06-M1-N2-C:J15-U11,KERNEL,INFO,generating core.1916,E67,generating core.<*>,0.1,Normal,0
BGL,489,30-06-2005 16:22,154,R17-M0-NE-C:J09-U01,KERNEL,INFO,generating core.4246,E67,generating core.<*>,0.1,Normal,0
BGL,490,30-06-2005 16:24,109,R14-M0-N1-C:J12-U01,KERNEL,INFO,generating core.7777,E67,generating core.<*>,0.1,Normal,0
BGL,491,30-06-2005 16:25,56,R11-M0-N0-C:J02-U11,KERNEL,INFO,generating core.5935,E67,generating core.<*>,0.1,Normal,0
BGL,492,30-06-2005 16:26,28,R33-M1-N7-C:J05-U11,KERNEL,INFO,generating core.8691,E67,generating core.<*>,0.1,Normal,0
BGL,493,30-06-2005 16:30,250,R23-M1-ND-C:J16-U01,KERNEL,INFO,generating core.5512,E67,generating core.<*>,0.1,Normal,0
BGL,494,30-06-2005 17:00,1836,R05-M0-N7-C:J04-U01,KERNEL,INFO,generating core.1123,E67,generating core.<*>,0.1,Normal,0
BGL,495,30-06-2005 17:00,2,R05-M0-N3-C:J12-U11,KERNEL,INFO,generating core.1641,E67,generating core.<*>,0.1,Normal,0
BGL,496,30-06-2005 18:15,4469,R16-M1-N2-C:J17-U01,KERNEL,INFO,"CE sym 0, at 0x1b858ca0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,497,30-06-2005 23:24,18555,R36-M1-N4-I:J18-U01,APP,FATAL,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,E21,ciod: Error creating node map from file <*>: Bad file descriptor,0.1,Normal,0
BGL,498,01-07-2005 00:30,3963,R16-M1-N2-C:J17-U01,KERNEL,INFO,"CE sym 0, at 0x1b858280, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,499,01-07-2005 07:03,23545,R01-M1-ND-C:J03-U01,KERNEL,INFO,"CE sym 22, at 0x049af800, mask 0x02",E18,"CE sym <*>, at <*>, mask <*>",0.1,Normal,0
BGL,500,01-07-2005 09:23,8417,R07-M1-NC-C:J12-U11,KERNEL,INFO,generating core.1165,E67,generating core.<*>,0.1,Normal,0
BGL,501,01-07-2005 11:07,6261,R21-M1-N8-C:J05-U11,KERNEL,INFO,generating core.23615,E67,generating core.<*>,0.1,Normal,0
BGL,502,01-07-2005 11:08,70,R36-M0-N7-C:J11-U01,KERNEL,INFO,generating core.865,E67,generating core.<*>,0.1,Normal,0
BGL,503,01-07-2005 11:09,9,R20-M1-N5-C:J06-U11,KERNEL,INFO,generating core.1626,E67,generating core.<*>,0.1,Normal,0
BGL,504,01-07-2005 11:09,4,R34-M0-N7-C:J08-U11,KERNEL,INFO,generating core.16594,E67,generating core.<*>,0.1,Normal,0
BGL,505,01-07-2005 11:10,80,R26-M0-N5-C:J07-U11,KERNEL,INFO,generating core.30586,E67,generating core.<*>,0.1,Normal,0
BGL,506,01-07-2005 11:10,8,R20-M1-N2-C:J17-U01,KERNEL,INFO,generating core.18540,E67,generating core.<*>,0.1,Normal,0
BGL,507,01-07-2005 11:10,6,R31-M1-N5-C:J11-U01,KERNEL,INFO,generating core.9825,E67,generating core.<*>,0.1,Normal,0
BGL,508,01-07-2005 11:11,44,R21-M1-NB-C:J07-U01,KERNEL,INFO,generating core.6698,E67,generating core.<*>,0.1,Normal,0
BGL,509,01-07-2005 11:14,189,R23-M1-NE-C:J13-U01,KERNEL,INFO,generating core.4525,E67,generating core.<*>,0.1,Normal,0
BGL,510,01-07-2005 11:16,112,R33-M1-N8-C:J17-U11,KERNEL,INFO,generating core.28084,E67,generating core.<*>,0.1,Normal,0
BGL,511,01-07-2005 11:17,30,R23-M1-NC-C:J14-U01,KERNEL,INFO,generating core.6028,E67,generating core.<*>,0.1,Normal,0
BGL,512,01-07-2005 11:22,342,R10-M1-ND-C:J17-U11,KERNEL,INFO,generating core.536,E67,generating core.<*>,0.1,Normal,0
BGL,513,01-07-2005 11:22,11,R10-M0-N2-C:J02-U01,KERNEL,INFO,generating core.15655,E67,generating core.<*>,0.1,Normal,0
BGL,514,01-07-2005 11:23,38,R16-M1-N6-C:J15-U01,KERNEL,INFO,generating core.8628,E67,generating core.<*>,0.1,Normal,0
BGL,515,01-07-2005 11:24,37,R15-M1-N9-C:J07-U11,KERNEL,INFO,generating core.12122,E67,generating core.<*>,0.1,Normal,0
BGL,516,01-07-2005 11:24,3,R17-M1-N7-C:J08-U01,KERNEL,INFO,generating core.2210,E67,generating core.<*>,0.1,Normal,0
BGL,517,01-07-2005 11:24,12,R15-M1-NF-C:J16-U11,KERNEL,INFO,generating core.10312,E67,generating core.<*>,0.1,Normal,0
BGL,518,01-07-2005 11:25,53,R12-M1-N6-C:J16-U01,KERNEL,INFO,generating core.228,E67,generating core.<*>,0.1,Normal,0
BGL,519,01-07-2005 11:25,9,R14-M1-NE-C:J14-U11,KERNEL,INFO,generating core.332,E67,generating core.<*>,0.1,Normal,0
BGL,520,01-07-2005 11:26,43,R14-M0-N2-C:J15-U11,KERNEL,INFO,generating core.15740,E67,generating core.<*>,0.1,Normal,0
BGL,521,01-07-2005 11:26,15,R11-M1-N2-C:J11-U11,KERNEL,INFO,generating core.3389,E67,generating core.<*>,0.1,Normal,0
BGL,522,01-07-2005 15:25,14336,UNKNOWN_LOCATION,DISCOVERY,INFO,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,E73,Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,0.1,Normal,0
BGL,523,01-07-2005 18:05,9611,R37-M1-N4,DISCOVERY,SEVERE,Can not get assembly information for node card,E17,Can not get assembly information for node card,0.1,Normal,0
BGL,524,01-07-2005 23:15,18579,R33-M1-N2-C:J17-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,525,01-07-2005 23:16,52,R37-M0-NE-C:J10-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,526,01-07-2005 23:17,109,R33-M0-N6-C:J07-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,527,01-07-2005 23:18,17,R25-M0-N7-C:J11-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,528,01-07-2005 23:19,53,R25-M1-N2-C:J08-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,529,01-07-2005 23:21,124,R27-M1-N8-C:J17-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,530,01-07-2005 23:21,33,R33-M0-N8-C:J07-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,531,01-07-2005 23:34,772,R20-M0-N5-C:J15-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,532,01-07-2005 23:36,106,R30-M1-NE-C:J02-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,533,01-07-2005 23:37,58,R23-M0-N1-C:J02-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,534,01-07-2005 23:54,1065,R24-M1-NB-C:J14-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,535,01-07-2005 23:56,86,R35-M1-N7-C:J04-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,536,01-07-2005 23:58,125,R32-M1-ND-C:J11-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,537,01-07-2005 23:58,4,R32-M1-NB-C:J04-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,538,01-07-2005 23:58,18,R36-M0-N4-C:J15-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,539,01-07-2005 23:59,22,R24-M1-NC-C:J07-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,540,02-07-2005 00:10,690,R36-M0-N5-C:J16-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,541,02-07-2005 00:11,17,R31-M1-N2-C:J14-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,542,02-07-2005 00:12,107,R24-M0-N3-C:J09-U01,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,543,02-07-2005 00:15,187,R35-M0-N6-C:J17-U11,KERNEL,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,544,02-07-2005 00:50,2097,R33-M1-NE-C:J11-U01,KERNEL,INFO,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
BGL,545,02-07-2005 00:51,51,R24-M1-NB-C:J06-U01,KERNEL,INFO,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,0.1,Normal,0
